 ,Initials,Lake,Fish_ID,Voucher,Mass,Length,Spines,Fin,Fibrosis,Sex,Repro_State,Gut,Liver,Schisto_Free,Schisto_cyst,Eust,Notes,Page number 
1/30/24,AMT,merrill,157,X,2,58.12,Y,Y,N,M,2,Y,Y,1,0,0,Glochidia,
1/30/24,AMT,merrill,158,X,1.57,50.93,Y,Y,N,F,1,Y,Y,5,0,0,Glochidia,
1/30/24,AMT,merrill,159,X,1.36,50.81,Y,Y,Y,M,1,Y,Y,0,0,0,,
1/30/24,AMT,merrill,160,X,1.49,52.04,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
1/30/24,CHP,merrill,161,X,5.4,76.84,Y,Y,N,F,3,Y,Y,1,0,0,Glochidia,
1/30/24,CHP,merrill,162,X,1.66,48.43,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
1/30/24,CHP,merrill,163,X,1.57,51.85,Y,Y,N,M,1,Y,Y,0,0,0,Glochidia,
1/30/24,CHP,merrill,164,X,1.21,49.3,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
1/30/24,CHP,merrill,165,X,1.85,51.95,Y,Y,N,M,1,Y,Y,3,0,0,Glochidia,
1/30/24,CHP,merrill,166,X,1.52,50.38,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
1/30/24,CHP,merrill,167,X,2.26,51.87,Y,Y,N,F,1,Y,Y,4,0,0,"Glochidia, one schisto cut in half",
1/30/24,CHP,merrill,168,X,1.69,52.23,Y,Y,Y,F,1,Y,Y,2,0,0,Glochidia,
1/30/24,CHP,merrill,169,X,1.76,49.79,Y,Y,N,M,1,Y,Y,3,0,0,"Glochidia, one schisto cut in half",
1/30/24,CHP,merrill,170,X,1.43,50.95,Y,Y,N,F,1,Y,Y,4,0,0,,
1/30/24,CHP,merrill,171,X,1.76,51.08,Y,Y,N,M,1,Y,Y,6,0,0,,
1/30/24,CHP,merrill,172,X,1.86,54.1,Y,Y,Y,M,1,Y,Y,2,0,0,Glochidia,
2/1/24,LJQ,vernon,21,1,1.13,47.03,Y,Y,N,F,3,Y,Y,0,0,1,GCP,
2/1/24,LJQ,vernon,22,2,0.76,41.91,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/1/24,LJQ,vernon,23,3,1.26,49.49,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/1/24,LJQ,vernon,24,4,1,43.55,Y,Y,N,M,2,Y,Y,1,0,0,Glochidia,
2/1/24,LJQ,vernon,25,5,0.95,43.13,Y,Y,N,M,2,Y,Y,2,0,0,,
2/1/24,LJQ,vernon,26,6,1.12,46.9,Y,Y,N,M,3,Y,Y,0,0,0,Glochidia,
2/1/24,LJQ,vernon,27,7,0.82,39.48,Y,Y,N,M,2,Y,Y,0,0,0,"Took right spine, Glochidia",
2/1/24,LJQ,vernon,28,8,0.98,44.24,Y,Y,N,M,2,Y,Y,0,0,0,"Glochidia, glugia",
2/1/24,JWS,vernon,29,9,1.09,46.04,Y,Y,N,F,3,Y,Y,0,0,0,glugia,
2/1/24,JWS,vernon,30,10,0.62,39.43,Y,Y,N,M,2,Y,Y,0,0,2,"Glochidia, GCP",
2/1/24,JWS,vernon,31,11,0.66,39.86,Y,Y,N,M,2,Y,Y,0,0,1,,
2/1/24,JWS,vernon,32,12,0.6,36.99,Y,Y,N,M,3,Y,Y,0,0,1,Glochidia,
2/1/24,JWS,vernon,33,13,0.81,41.17,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/1/24,JWS,vernon,34,14,1.16,44.98,Y,Y,Y,M,1,Y,Y,0,0,2,Glochidia,
2/1/24,JWS,vernon,35,15,0.67,40.15,Y,Y,N,M,1,Y,Y,0,0,0,Glochidia,
2/1/24,JWS,vernon,36,16,0.74,41.55,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/1/24,CHP,vernon,37,17,0.7,38.46,Y,Y,N,M,3,Y,Y,1,0,0,Glochidia,
2/1/24,CHP,vernon,38,18,0.82,43.52,Y,Y,N,M,2,Y,Y,0,0,2,"Glochidia, apatemon",
2/1/24,CHP,vernon,39,19,1,48.64,Y,Y,N,F,2,Y,Y,0,0,1,"Glochidia, apatemon",
2/1/24,CHP,vernon,40,20,0.74,41.67,Y,Y,N,M,2,Y,Y,0,0,0,apatemon,
2/1/24,CHP,vernon,41,21,0.84,41.82,Y,Y,N,F,2,Y,Y,1,0,0,Glochidia,
2/1/24,CHP,vernon,42,22,0.65,38.76,Y,Y,N,M,2,Y,Y,0,0,2,Glochidia,
2/1/24,CHP,vernon,43,23,0.93,44.81,Y,Y,N,F,3,Y,Y,0,0,1,Glochidia,
2/1/24,CHP,vernon,44,24,0.7,40.65,Y,Y,N,M,2,Y,Y,0,0,0,"apatemon, Glochidia",
2/1/24,LJQ,vernon,45,25,0.61,38.32,Y,Y,N,M,3,Y,Y,0,0,1,,
2/1/24,LJQ,vernon,46,26,0.59,37.85,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/1/24,LJQ,vernon,47,27,0.78,39.69,Y,Y,N,M,2,Y,Y,0,0,1,Glochidia,
2/1/24,LJQ,vernon,48,28,0.66,38.65,Y,Y,N,M,2,Y,Y,0,0,1,,
2/1/24,LJQ,vernon,49,29,1.26,44.92,Y,Y,N,M,3,Y,Y,0,0,0,,
2/1/24,LJQ,vernon,50,30,0.91,46.6,Y,Y,N,F,2,Y,Y,0,0,1,Glochidia,
2/1/24,LJQ,vernon,51,X,0.79,41.84,Y,Y,N,M,3,Y,Y,1,0,0,Glochidia,
2/1/24,LJQ,vernon,52,X,0.73,41.19,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/1/24,CHP,vernon,53,X,0.51,37.92,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/1/24,CHP,vernon,54,X,0.69,41.61,Y,Y,N,M,2,Y,Y,0,0,0,,
2/1/24,CHP,vernon,55,X,0.9,44.71,Y,Y,N,F,2,Y,Y,0,0,0,,
2/1/24,CHP,vernon,56,X,0.9,44.9,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/1/24,CHP,vernon,57,X,0.54,36.19,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/1/24,CHP,vernon,58,X,0.66,39.98,Y,Y,N,M,3,Y,Y,0,0,0,"Glochidia, apatemon",
2/1/24,CHP,vernon,59,X,0.9,44.94,Y,Y,N,M,2,Y,Y,0,0,0,"Glochidia, apatemon",
2/1/24,CHP,vernon,60,X,0.78,43.66,Y,Y,N,M,2,Y,Y,0,0,0,"Glochidia, glugea",
2/1/24,CHP,vernon,61,X,0.79,42.46,Y,Y,N,M,3,Y,Y,0,0,0,,
2/1/24,CHP,vernon,62,X,0.44,34.25,Y,Y,N,M,2,Y,Y,1,0,0,Glochidia,
2/2/24,CHP,vernon,63,X,0.63,38.17,Y,Y,N,F,2,Y,Y,1,0,1,"Glochidia, apatemon?",
2/2/24,CHP,vernon,64,X,0.45,35.66,Y,Y,N,M,2,Y,Y,0,0,0,"Glochidia, glugea",
2/2/24,CHP,vernon,65,X,1.05,42.72,Y,Y,Y,F,1,Y,Y,0,11,0,"Glochidia, small worms",
2/2/24,CHP,vernon,66,X,0.69,40.53,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/2/24,CHP,vernon,67,X,0.54,36.83,Y,Y,N,M,1,Y,Y,0,0,0,Glochidia,
2/2/24,CHP,vernon,68,X,0.45,35.22,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/6/24,SHD,vernon,69,X,0.67,39.88,Y,Y,N,M,2,Y,Y,0,0,0,"glugea, glochidia",
2/6/24,SHD,vernon,70,X,0.54,39.21,Y,Y,N,M,2,Y,Y,0,0,2,"could only save one eust, Glochidia",
2/6/24,SHD,vernon,71,X,0.65,38.48,Y,Y,N,M,3,Y,Y,0,0,3,"1 eust in two pieces, Glochidia",
2/6/24,SHD,vernon,72,X,0.63,39.49,Y,Y,N,M,3,Y,Y,0,1,0,Glochidia,
2/6/24,SHD,vernon,73,X,0.78,40.48,Y,Y,N,M,3,Y,Y,0,1,0,Glochidia,
2/6/24,SHD,vernon,74,X,0.48,36.44,Y,Y,Y,M,2,Y,Y,0,1,0,Glochidia,
2/6/24,SHD,vernon,75,X,0.66,39.07,Y,Y,N,M,3,Y,Y,0,0,0,"apatemon, Glochidia",
2/6/24,SHD,vernon,76,X,0.47,36.92,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/6/24,SHD,vernon,77,X,0.67,34.9,Y,Y,N,F,2,Y,Y,0,1,5,Glochidia,
2/6/24,SHD,vernon,78,X,0.6,38.33,Y,Y,N,M,2,Y,Y,1,0,0,,
2/6/24,SHD,vernon,79,X,0.48,37.22,Y,Y,N,M,3,Y,Y,0,1,0,"apatemon, Glochidia",
2/6/24,SHD,vernon,80,X,0.52,37.49,Y,Y,N,F,2,Y,Y,0,0,0,"apatemon, Glochidia",
2/6/24,SHD,vernon,81,X,0.59,38.93,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/6/24,GAC,vernon,82,X,0.5,36.32,Y,Y,N,M,3,Y,Y,0,0,0,Glochidia,
2/6/24,GAC,vernon,83,X,0.63,38.95,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/6/24,GAC,vernon,84,X,0.64,34.98,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/6/24,GAC,vernon,85,X,0.5,37.77,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/6/24,GAC,vernon,86,X,0.82,42.75,Y,Y,N,M,3,Y,Y,0,0,0,Glochidia,
2/6/24,GAC,vernon,87,X,0.73,39.46,Y,Y,N,M,3,Y,Y,0,4,0,Glochidia,
2/6/24,GAC,vernon,88,X,0.57,39.19,Y,Y,N,M,2,Y,Y,0,0,0,,
2/6/24,GAC,vernon,89,X,0.64,40.07,Y,Y,N,M,3,Y,Y,0,0,0,Glochidia,
2/6/24,GAC,vernon,90,X,0.59,39.08,Y,Y,N,F,2,Y,Y,0,1,0,apatemon,
2/6/24,GAC,vernon,91,X,0.59,38.19,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/6/24,GAC,vernon,92,X,0.61,39.19,Y,Y,N,M,3,Y,Y,0,0,0,"apatemon, Glochidia",
2/6/24,GAC,vernon,93,X,0.47,37.54,Y,Y,N,F,1,Y,Y,0,0,1,Glochidia,
2/6/24,GAC,vernon,94,X,0.51,36.12,Y,Y,N,M,3,Y,Y,0,0,1,"apatemon, Glochidia",
2/6/24,GAC,vernon,95,X,0.62,38.04,Y,Y,N,F,3,Y,Y,0,0,0,Glochidia,
2/6/24,GAC,vernon,96,X,0.53,37.59,Y,Y,N,F,1,Y,Y,0,0,0,,
2/6/24,GAC,vernon,97,X,0.62,39.9,Y,Y,N,M,3,Y,Y,0,3,0,Glochidia,
2/6/24,GAC,vernon,98,X,0.77,41.32,Y,Y,N,M,3,Y,Y,0,1,0,,
2/6/24,GAC,vernon,99,X,0.57,38.43,Y,Y,N,M,3,Y,Y,0,0,0,"Glochidia, apatemon",
2/6/24,GAC,vernon,100,X,0.53,37.12,Y,Y,N,M,3,Y,Y,1,0,0,"Glugea, Glochidia",
2/6/24,GAC,vernon,101,X,0.81,43.91,Y,Y,N,M,3,Y,Y,0,0,0,Glochidia,
2/6/24,GAC,vernon,102,X,0.51,38.51,Y,Y,N,F,2,Y,Y,0,1,0,"apatemon, Glochidia",
2/8/24,JWS,nimpkish,21,1,1.85,55,Y,Y,N,F,1,Y,Y,1,0,0,,
2/8/24,JWS,nimpkish,22,2,1.86,57.23,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
2/8/24,JWS,nimpkish,23,3,1.2,48.49,Y,Y,N,M,1,Y,Y,0,0,0,Glochidia,
2/8/24,JWS,nimpkish,24,4,2,62.54,Y,Y,Y,F,2,Y,Y,0,0,0,Glochidia,
2/8/24,JWS,nimpkish,25,5,2,57.75,Y,Y,N,F,1,Y,Y,1,0,0,,
2/8/24,LJQ,nimpkish,26,6,2.25,65.32,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/8/24,LJQ,nimpkish,27,7,1.42,51.02,Y,Y,N,F,1,Y,Y,1,0,0,,
2/8/24,LJQ,nimpkish,28,8,1.35,47.47,Y,Y,N,F,1,Y,Y,4,0,0,,
2/8/24,LJQ,nimpkish,29,9,2.4,65.72,Y,Y,N,M,2,Y,Y,1,0,0,Glochidia,
2/8/24,LJQ,nimpkish,30,10,0.9,42.13,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
2/8/24,LJQ,nimpkish,31,11,0.87,44.91,Y,Y,N,F,1,Y,Y,1,0,0,,
2/8/24,LJQ,nimpkish,32,12,1.55,51.74,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
2/8/24,LJQ,nimpkish,33,13,0.68,40.41,Y,Y,N,M,1,Y,Y,0,0,0,,
2/8/24,LJQ,nimpkish,34,14,0.98,45.24,Y,Y,N,F,1,Y,Y,1,0,1,,
2/8/24,LJQ,nimpkish,35,15,1.81,50.73,Y,Y,N,F,1,Y,Y,3,0,0,Glochidia,
2/8/24,LJQ,nimpkish,36,16,1.3,50.94,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
2/8/24,LJQ,nimpkish,37,17,0.69,40.09,Y,Y,N,F,1,Y,Y,1,0,0,,
2/8/24,CHP,nimpkish,38,18,1.86,51,Y,Y,N,M,1,Y,Y,3,0,0,Glochidia,
2/8/24,JWS,nimpkish,39,19,2.76,67.78,Y,Y,N,F,3,Y,Y,0,0,0,Glochidia,
2/8/24,JWS,nimpkish,40,20,2.94,62.71,Y,Y,N,M,1,Y,Y,1,0,0,Glochidia,
2/8/24,JWS,nimpkish,41,21,2.59,60.48,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
2/8/24,JWS,nimpkish,42,22,2.94,64.99,Y,Y,N,M,3,Y,Y,0,0,0,Glochidia,
2/8/24,JWS,nimpkish,43,23,1.9,56.59,Y,Y,N,M,1,Y,Y,1,0,0,Glochidia,
2/8/24,JWS,nimpkish,44,24,1.94,56.94,Y,Y,N,M,1,Y,Y,1,0,0,Glochidia,
2/8/24,JWS,nimpkish,45,25,1.14,46.86,Y,Y,N,M,1,Y,Y,1,0,0,Glochidia,
2/8/24,LJQ,nimpkish,46,26,2.33,59.58,Y,Y,N,F,1,Y,Y,1,0,0,,
2/8/24,LJQ,nimpkish,47,27,1.48,50.93,Y,Y,N,F,1,Y,Y,2,0,0,Glochidia,
2/8/24,LJQ,nimpkish,48,28,2.54,64.79,Y,Y,N,M,2,Y,Y,0,0,1,,
2/8/24,LJQ,nimpkish,49,29,2.92,65.98,Y,Y,N,M,3,Y,Y,0,0,0,Glochidia,
2/8/24,LJQ,nimpkish,50,30,1.93,54.17,Y,Y,N,F,1,Y,Y,2,0,0,,
2/8/24,LJQ,nimpkish,51,X,2,56.67,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/8/24,LJQ,nimpkish,52,X,1.07,47.97,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
2/12/24,AEC,nimpkish,53,X,3.87,69.35,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
2/12/24,AEC,nimpkish,54,X,3.64,69.28,Y,Y,N,F,1,Y,Y,0,0,0,Glochidia,
2/12/24,AEC,nimpkish,55,X,3.33,64.59,Y,Y,N,F,1,Y,Y,2,0,0,Glochidia,
2/12/24,AEC,nimpkish,56,X,2.71,64.9,Y,Y,N,M,2,Y,Y,0,0,0,"Glochidia, apatemon",
2/12/24,AEC,nimpkish,57,X,2.6,67.72,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/12/24,AEC,nimpkish,58,X,3.56,72.8,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/12/24,AEC,nimpkish,59,X,3.65,67.83,Y,Y,N,M,3,Y,Y,1,0,0,Glochidia,
2/12/24,AEC,nimpkish,60,X,3.16,68.95,Y,Y,N,F,2,Y,Y,0,0,1,"Glochidia, apatemon",
2/12/24,AEC,nimpkish,61,X,3.2,68.45,Y,Y,N,F,2,Y,Y,0,0,0,"Glochidia, glugea",
2/12/24,AEC,nimpkish,62,X,2.18,53.54,Y,Y,N,F,1,Y,Y,5,0,0,Glochidia,
2/12/24,AEC,nimpkish,63,X,3.16,68.56,Y,Y,N,F,3,Y,Y,0,0,0,Glochidia,
2/12/24,AEC,nimpkish,64,X,2.62,65.91,Y,Y,N,F,2,Y,Y,0,0,0,"Glochidia, glugea, weird wart on gut ",
2/12/24,AEC,nimpkish,65,X,2.13,62.5,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/12/24,AEC,nimpkish,66,X,1.31,49.67,Y,Y,N,F,1,Y,Y,2,0,0,Glochidia,
2/12/24,AEC,nimpkish,67,X,3.11,68.43,Y,Y,N,M,2,Y,Y,0,0,0,"Glochidia, glugea",
2/12/24,AEC,nimpkish,68,X,2.36,58.92,Y,Y,N,M,1,Y,Y,1,0,0,,
2/12/24,AEC,nimpkish,69,X,2.28,56.34,Y,Y,N,M,1,Y,Y,2,0,0,Glochidia,
2/12/24,AEC,nimpkish,70,X,2.79,66.72,Y,Y,N,F,2,Y,Y,0,0,1,Glochidia,
2/12/24,AEC,nimpkish,71,X,1.44,51.33,Y,Y,N,M,1,Y,Y,0,0,0,Glochidia,
2/12/24,AEC,nimpkish,72,X,3,65.34,Y,Y,N,F,2,Y,Y,1,0,0,Glochidia,
2/12/24,AEC,nimpkish,73,X,2.37,59.88,Y,Y,N,M,1,Y,Y,0,0,0,Glochidia,
2/12/24,AEC,nimpkish,74,X,2.35,58.88,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/12/24,AEC,nimpkish,75,X,1.42,49.22,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
2/12/24,AEC,nimpkish,76,X,2.82,70.69,Y,Y,N,F,2,Y,Y,1,0,0,Glochidia,
2/12/24,AEC,nimpkish,77,X,3.55,70.83,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/12/24,AEC,nimpkish,78,X,2.04,59.76,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/12/24,AEC,nimpkish,79,X,2.4,65.04,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/12/24,AEC,nimpkish,80,X,2.24,66.47,Y,Y,N,F,2,Y,Y,0,0,0,"Glochidia, glugea ",
2/12/24,AEC,nimpkish,81,X,1.74,59.01,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/12/24,LJQ,nimpkish,82,X,2.2,63.93,Y,Y,N,M,3,Y,Y,0,0,0,Glochidia,
12-Feb,LJQ,nimpkish,83,X,1.86,55.38,Y,Y,N,M,1,Y,Y,0,0,1,Glochidia,
2/12/24,LJQ,nimpkish,84,X,1.77,52.49,Y,Y,N,F,1,Y,Y,0,0,2,Glochidia,
2/13/24,SHD,nimpkish,85,X,2.36,61.15,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/13/24,SHD,nimpkish,86,X,2.29,63.25,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/13/24,SHD,nimpkish,87,X,2.34,61.16,Y,Y,N,M,3,Y,Y,0,0,0,Glochidia,
2/13/24,SHD,nimpkish,88,X,3.13,67.32,Y,Y,N,M,1,Y,Y,2,0,0,Glochidia,
2/13/24,SHD,nimpkish,89,X,1.96,55.81,Y,Y,N,M,1,Y,Y,2,0,0,Glochidia,
2/13/24,SHD,nimpkish,90,X,2.61,59.68,Y,Y,N,F,3,Y,Y,1,0,0,Glochidia,
2/13/24,CHP,nimpkish,91,X,2.23,63.9,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/13/24,CHP,nimpkish,92,X,2.37,61.5,Y,Y,N,M,1,Y,Y,1,0,0,Glochidia,
2/13/24,CHP,nimpkish,93,X,2.42,68.4,Y,Y,N,M,3,Y,Y,1,0,0,Glochidia,
2/13/24,CHP,nimpkish,94,X,2.1,65.67,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/13/24,CHP,nimpkish,95,X,1.32,50.1,Y,Y,N,M,1,Y,Y,1,0,0,Glochidia,
2/13/24,CHP,nimpkish,96,X,1.92,59.92,Y,Y,N,F,3,Y,Y,1,0,0,Glochidia,
2/13/24,CHP,nimpkish,97,X,2.3,62.4,Y,Y,N,F,2,Y,Y,0,0,1,Glochidia,
2/13/24,CHP,nimpkish,98,X,2.42,64.06,Y,Y,N,F,3,Y,Y,0,0,0,"Glochidia, apatemon",
2/13/24,CHP,nimpkish,99,X,2,59.23,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/13/24,CHP,nimpkish,100,X,1.59,53.57,Y,Y,Y,F,1,Y,Y,1,0,0,Glochidia,
2/13/24,GAC,nimpkish,101,X,2.09,64.01,Y,Y,N,F,2,Y,Y,0,0,0,"apatemon (orage stuff in ovaries), glugea",
2/13/24,GAC,nimpkish,102,X,1.56,51.18,Y,Y,N,M,1,Y,Y,2,0,0,Glochidia,
2/13/24,GAC,nimpkish,103,X,2.1,58.85,Y,Y,N,M,1,Y,Y,1,0,0,Glochidia,
2/13/24,GAC,nimpkish,104,X,2.13,60.84,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/13/24,GAC,nimpkish,105,X,0.85,42.39,Y,Y,Y,M,2,Y,Y,1,0,0,Glochidia,
2/13/24,GAC,nimpkish,106,X,2.11,60.71,Y,Y,N,F,2,Y,Y,0,0,0,"Glochidia, glugea ",
2/13/24,GAC,nimpkish,107,X,1.47,49.64,Y,Y,Y,M,2,Y,Y,2,0,0,Glochidia,
2/13/24,GAC,nimpkish,108,X,2.4,65.5,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/13/24,GAC,nimpkish,109,X,2.05,61.72,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/13/24,GAC,nimpkish,110,X,0.8,40.86,Y,Y,N,M,2,Y,Y,1,0,0,Glochidia,
2/13/24,GAC,nimpkish,111,X,2.38,59.7,Y,Y,N,M,1,Y,Y,2,0,0,Glochidia,
2/13/24,GAC,nimpkish,112,X,2.64,67.69,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/13/24,GAC,nimpkish,113,X,1.27,50.02,Y,Y,N,M,1,Y,Y,1,0,0,,
2/13/24,GAC,nimpkish,114,X,1.18,50.26,Y,Y,N,M,1,Y,Y,1,0,0,Glochidia,
2/13/24,GAC,nimpkish,115,X,2.84,67.1,Y,Y,Y,F,2,Y,Y,1,0,0,Glochidia,
2/13/24,GAC,nimpkish,116,X,1.47,51.12,Y,Y,Y,M,1,Y,Y,2,0,0,,
2/13/24,CHP,nimpkish,117,X,2.76,63.39,Y,Y,N,M,3,Y,Y,0,0,0,Glochidia,
2/13/24,CHP,nimpkish,118,X,0.8,40.76,Y,Y,N,M,1,Y,Y,1,0,0,,
2/13/24,CHP,nimpkish,119,X,2.79,62.76,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/13/24,CHP,nimpkish,120,X,2.46,62.02,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
2/13/24,JWS,nimpkish,121,X,1.67,53.79,Y,Y,N,M,2,Y,Y,0,0,0,Glochidia,
2/13/24,JWS,nimpkish,122,X,0.76,40.62,Y,Y,N,F,1,Y,Y,1,0,0,,
2/13/24,JWS,nimpkish,123,X,1.09,44.46,Y,Y,N,F,1,Y,Y,2,0,0,Glochidia,
2/13/24,JWS,nimpkish,124,X,2.15,63.36,Y,Y,N,F,2,Y,Y,0,0,0,Glochidia,
2/13/24,JWS,nimpkish,125,X,1.85,57.37,Y,Y,N,M,3,Y,Y,0,0,0,,
2/13/24,JWS,nimpkish,126,X,0.69,38.83,Y,Y,N,F,1,Y,Y,5,0,0,Glochidia,
2/13/24,JWS,nimpkish,127,X,1.32,51.51,Y,Y,N,F,1,Y,Y,1,0,0,Glochidia,
2/15/24,JWS,skating pond,21,1,1.48,48.81,Y,Y,N,F,3,Y,Y,0,0,1,,
2/15/24,JWS,skating pond,22,2,1.07,43.01,Y,Y,N,F,3,Y,Y,0,0,0,,
2/15/24,JWS,skating pond,23,3,0.91,41.12,Y,Y,N,M,1,Y,Y,0,0,0,,
2/15/24,JWS,skating pond,24,4,1.08,46.28,Y,Y,N,F,3,Y,Y,0,0,0,,
2/15/24,JWS,skating pond,25,5,1.34,44.76,Y,Y,Y,F,2,Y,Y,0,0,0,,
2/15/24,JWS,skating pond,26,6,1.39,48.12,Y,Y,Y,F,3,Y,Y,0,0,1,,
2/15/24,CHP,skating pond,27,7,1.28,46.7,Y,Y,N,F,3,Y,Y,0,0,0,both spines collected,
2/15/24,CHP,skating pond,28,8,1.58,51.38,Y,Y,Y,F,2,Y,Y,2,0,0,,
2/15/24,CHP,skating pond,29,9,1.28,46.4,Y,Y,Y,F,2,Y,Y,0,0,1,apatemon,
2/15/24,JWS,skating pond,30,10,1.17,42.79,Y,Y,Y,M,3,Y,Y,0,0,0,apatemon,
2/15/24,CHP,skating pond,31,11,1.35,47.1,Y,Y,?,?,?,Y,Y,0,0,0,,
2/15/24,CHP,skating pond,32,12,0.78,39.51,Y,Y,N,F,2,Y,Y,0,0,3,,
2/15/24,CHP,skating pond,33,13,1.15,45.48,Y,Y,N,F,2,Y,Y,0,0,1,,
2/15/24,CHP,skating pond,34,14,0.88,41.2,Y,Y,N,F,2,Y,Y,0,0,0,,
2/15/24,CHP,skating pond,35,15,1.04,44.77,Y,Y,N,M,3,Y,Y,0,0,0,,
2/15/24,CHP,skating pond,36,16,1.05,41.56,Y,Y,N,F,3,Y,Y,0,0,0,,
2/15/24,CHP,skating pond,37,17,1,42.18,Y,Y,N,F,2,Y,Y,0,0,0,,
2/15/24,CHP,skating pond,38,18,1.06,46.74,Y,Y,N,F,2,Y,Y,0,0,2,,
2/15/24,CHP,skating pond,39,19,0.7,40.86,Y,Y,N,M,3,Y,Y,0,0,0,apatemon,
2/15/24,CHP,skating pond,40,20,1,41.58,Y,Y,N,F,3,Y,Y,0,0,0,,
2/15/24,CHP,skating pond,41,21,0.94,40.89,Y,Y,N,F,2,Y,Y,1,0,0,,
2/15/24,CHP,skating pond,42,22,0.89,41.91,Y,Y,?,F,1,Y,Y,0,0,4,,
2/15/24,CHP,skating pond,43,23,1.13,44.57,Y,Y,N,F,2,Y,Y,0,0,0,,
2/15/24,CHP,skating pond,44,24,0.83,41.03,Y,Y,N,F,2,Y,Y,0,0,0,,
2/15/24,CHP,skating pond,45,25,1.04,43.57,Y,Y,Y,F,3,Y,Y,0,0,1,,
2/15/24,CHP,skating pond,46,26,1,42.26,Y,Y,N,F,3,Y,Y,0,0,1,,
2/15/24,CHP,skating pond,47,27,0.86,39.51,Y,Y,N,M,3,Y,Y,0,0,0,,
2/15/24,CHP,skating pond,48,28,1.31,43.54,Y,Y,Y,F,3,Y,Y,0,0,1,,
2/15/24,CHP,skating pond,49,29,1.52,48.88,Y,Y,Y,F,3,Y,Y,0,0,2,,
2/15/24,CHP,skating pond,50,30,1,42.33,Y,Y,Y,M,3,Y,Y,0,0,0,,
2/15/24,CHP,skating pond,51,X,1.4,45.67,Y,Y,N,F,3,Y,Y,0,0,1,,
2/15/24,CHP,skating pond,52,X,0.81,39.88,Y,Y,Y,M,3,Y,Y,0,0,0,,
2/16/24,CHP,skating pond,53,X,0.92,41.53,Y,Y,Y,F,2,Y,Y,1,0,0,,
2/16/24,CHP,skating pond,54,X,0.89,40.85,Y,Y,N,F,3,Y,Y,0,0,0,,
2/16/24,CHP,skating pond,55,X,1,44.08,Y,Y,N,F,2,Y,Y,0,0,0,,
