Date,Time,Site,UnitID,UserID,TemperatureCelcius,mmHg,PercentDissolvedOxygen,DissolvedOxygenmgL,SPCuSpercm,pH,pHmV,ORPmV,PhycocyaninRFU,ChlorophyllRFU,fDOMRFU,fDOMQSU,DepthMeters,Vposm,DEPpsia,WiperV,CableVNotSure,CableV,ALTm,Latitude,Longitude
6/15/23,7:38:09 PM,mccreight2,rental,,14.546,760.6,112.3,11.43,28.2,7.45,-36.9,132.5,0.02,0.48,4.92,14.82,2.939,2.935,4.176,1.193,,12,62.3,50.28648,-125.6485
6/15/23,7:38:53 PM,mccreight2,rental,,14.305,760.6,112,11.46,28.2,7.42,-35.3,133.7,0.02,0.46,4.98,15,3.951,3.958,5.615,1.192,,12,61.8,50.28647,-125.6484
6/15/23,7:39:42 PM,mccreight2,rental,,14.029,760.5,111.7,11.5,28.1,7.42,-35.1,133.9,-0.03,0.42,5.11,15.38,4.943,4.944,7.025,1.193,,12,61.8,50.28648,-125.6485
6/15/23,7:40:31 PM,mccreight2,rental,,13.809,760.5,111.4,11.53,28,7.4,-33.9,134.9,0.05,0.4,5.22,15.74,6.024,6.013,8.562,1.192,,12,61.9,50.28648,-125.6485
6/15/23,7:41:20 PM,mccreight2,rental,,13.665,760.6,111.5,11.57,28,7.37,-32.6,136,0.02,0.4,5.29,15.95,7.004,7.012,9.955,1.192,,12,61.9,50.28648,-125.6485
6/15/23,7:42:07 PM,mccreight2,rental,,13.575,760.6,111.3,11.58,28,7.36,-31.6,137.2,0.02,0.37,5.31,16.01,7.956,7.968,11.308,1.192,,12,63.3,50.28647,-125.6485
6/15/23,7:42:42 PM,mccreight2,rental,,13.524,760.5,111.3,11.59,27.9,7.35,-31.2,137.9,0.02,0.42,5.35,16.13,9.004,9.012,12.798,1.192,,12,58.7,50.2865,-125.6485
6/15/23,7:43:26 PM,mccreight2,rental,,13.441,760.4,111.2,11.61,27.9,7.34,-30.8,138.6,0.04,0.4,5.38,16.22,10.109,10.108,14.368,1.192,,12,59.9,50.28648,-125.6485
6/15/23,7:44:17 PM,mccreight2,rental,,13.412,760.5,111.2,11.61,27.9,7.33,-30.4,139.3,0.01,0.41,5.4,16.27,11.022,11.032,15.666,1.192,,12,59.8,50.28647,-125.6485
6/15/23,7:45:09 PM,mccreight2,rental,,13.072,760.6,110.5,11.62,27.8,7.32,-29.9,140.1,0.05,0.32,5.62,16.95,12.11,12.12,17.213,1.192,,12,61.3,50.28646,-125.6485
6/15/23,7:46:04 PM,mccreight2,rental,,12.411,760.5,109.9,11.74,27.7,7.28,-27.3,141.7,0.01,0.34,5.95,17.93,13.144,13.153,18.684,1.192,,12.1,60.8,50.28647,-125.6485
6/15/23,7:46:57 PM,mccreight2,rental,,11.883,760.6,109.5,11.83,27.6,7.23,-24.6,143.3,0.07,0.37,6.24,18.82,14.066,14.064,19.997,1.192,,12,59.9,50.28647,-125.6485
6/15/23,7:47:39 PM,mccreight2,rental,,11.58,760.5,109.1,11.87,27.5,7.2,-23.2,144.3,0.06,0.36,6.42,19.36,14.955,14.981,21.261,1.192,,12,60.4,50.28648,-125.6485
6/15/23,7:48:43 PM,mccreight2,rental,,8.973,760.6,106.4,12.31,27.1,7.09,-17.3,147.3,-0.02,0.25,7.59,22.93,16.118,16.115,22.92,1.192,,12,59.3,50.28648,-125.6485
6/15/23,7:49:27 PM,mccreight2,rental,,8.514,760.4,106.2,12.42,27,7.04,-14.7,149,0.06,0.26,7.8,23.58,17.048,17.039,24.244,1.192,,12,56.7,50.2865,-125.6485
6/15/23,7:50:28 PM,mccreight2,rental,,8.021,760.5,106,12.55,27,7.02,-13.4,150.1,0.06,0.23,8,24.17,17.97,18.019,25.556,1.192,,12,60.7,50.28646,-125.6485
6/15/23,7:51:37 PM,mccreight2,rental,,7.46,760.5,105.1,12.61,26.9,7,-12.3,151.3,0.02,0.24,8.26,24.98,19.177,19.179,27.273,1.192,,12.1,61.4,50.28648,-125.6485
6/15/23,7:52:30 PM,mccreight2,rental,,6.777,760.6,104,12.69,26.8,6.97,-11.1,152.7,0.06,0.21,8.5,25.69,20.199,20.184,28.728,1.192,,12,60.9,50.28646,-125.6485
6/15/23,10:05:41 PM,roberts1,rental,,17.213,753.1,109.9,10.58,24.6,7.08,-17,153.5,0.02,0.21,4.7,14.15,-0.057,-0.064,-0.08,1.193,,12,154.1,50.21688,-125.5428
6/15/23,10:06:32 PM,roberts1,rental,,16.177,753.1,112.8,11.09,31.1,7.41,-34.6,154.1,-0.01,0.2,2.67,7.97,-0.098,-0.109,-0.139,1.193,,12,152.7,50.21689,-125.5427
6/15/23,10:07:07 PM,roberts1,rental,,15.956,753.1,112,11.07,31.2,7.49,-38.9,151.8,0.02,0.18,2.68,8,0.431,0.427,0.612,1.193,,12,152.2,50.2169,-125.5427
6/15/23,10:07:55 PM,roberts1,rental,,15.838,753.2,111.5,11.04,31.2,7.52,-40.5,150.5,0.01,0.16,2.74,8.18,1.011,0.996,1.436,1.193,,12,154.6,50.2169,-125.5427
6/15/23,10:08:47 PM,roberts1,rental,,15.806,753.1,111.4,11.04,31.3,7.53,-41.3,149.8,0.01,0.19,2.75,8.22,1.994,1.982,2.833,1.193,,12,154.3,50.2169,-125.5427
6/15/23,10:09:36 PM,roberts1,rental,,15.782,753.1,111.2,11.03,31.3,7.54,-41.6,149.6,0.02,0.22,2.76,8.25,2.99,3.001,4.248,1.193,,12.1,154,50.2169,-125.5427
6/15/23,10:10:21 PM,roberts1,rental,,15.756,753.2,111.1,11.03,31.3,7.53,-41.4,149.9,0.01,0.22,2.78,8.3,3.967,3.95,5.636,1.193,,12,152,50.2169,-125.5428
6/15/23,10:11:09 PM,roberts1,rental,,15.741,753.2,111.1,11.02,31.3,7.54,-41.9,149.4,0.04,0.21,2.81,8.4,4.964,4.962,7.054,1.193,,12.1,155.6,50.21688,-125.5428
6/15/23,10:11:51 PM,roberts1,rental,,15.717,753.2,111,11.03,31.3,7.54,-41.8,149.7,0.03,0.23,2.82,8.43,5.998,6.001,8.523,1.193,,12.1,153.7,50.2169,-125.5428
6/15/23,10:12:39 PM,roberts1,rental,,15.503,753.3,111.3,11.1,31.2,7.53,-41.3,149.8,0.03,0.22,2.94,8.8,6.981,6.987,9.92,1.193,,12.1,152.7,50.21688,-125.5428
6/15/23,10:13:36 PM,roberts1,rental,,15.128,753.3,111.3,11.19,31,7.52,-40.5,150.1,0.02,0.25,3.34,10.02,8,8.012,11.368,1.193,,12.1,151.3,50.21688,-125.5428
6/15/23,10:15:04 PM,roberts1,rental,,12.987,753.3,115,12.12,31,7.46,-36.9,151.7,0.04,0.31,4.04,12.15,9.014,9.008,12.812,1.193,,12.1,150.5,50.21687,-125.5427
6/15/23,10:16:17 PM,roberts1,rental,,9.39,753.3,115.5,13.24,31.2,7.4,-33.7,154.1,0.06,0.36,5.06,15.25,10.005,9.988,14.226,1.192,,12.1,155.7,50.21687,-125.5427
6/15/23,10:17:09 PM,roberts1,rental,,7.761,753.2,113.1,13.47,31.3,7.35,-30.9,156.2,0.06,0.37,5.17,15.58,11.026,11.032,15.681,1.192,,12,152,50.21689,-125.5427
6/15/23,10:18:01 PM,roberts1,rental,,6.931,753.3,110.4,13.42,31.2,7.29,-27.8,157.8,0.1,0.68,5.28,15.91,12.031,12.032,17.111,1.192,,12.1,152.7,50.21687,-125.5427
6/15/23,10:18:42 PM,roberts1,rental,,6.657,753.2,109.6,13.42,31.3,7.25,-25.5,159.2,0.07,0.77,5.3,15.98,13.063,13.078,18.579,1.192,,12.1,151.8,50.21685,-125.5428
6/15/23,10:19:29 PM,roberts1,rental,,6.494,753.1,108.6,13.35,31.3,7.23,-24.6,159.3,0.12,1.15,5.33,16.06,14.103,14.083,20.058,1.192,,12.1,150.9,50.21686,-125.5427
6/15/23,10:20:11 PM,roberts1,rental,,6.375,753.3,107.4,13.25,31.3,7.21,-23.4,160,0.18,1.24,5.33,16.07,15.066,15.066,21.427,1.192,,12.1,147.8,50.21687,-125.5428
6/15/23,10:20:58 PM,roberts1,rental,,6.26,753.2,106.6,13.18,31.4,7.19,-22.3,160.5,0.22,1.56,5.34,16.1,16.065,16.103,22.849,1.192,,12.1,150.7,50.21687,-125.5428
6/15/23,10:21:37 PM,roberts1,rental,,6.236,753.1,106.4,13.17,31.4,7.17,-21.3,161.3,0.18,1.33,5.37,16.18,17.129,17.1,24.362,1.192,,12,151.2,50.21688,-125.5427
6/15/23,10:22:18 PM,roberts1,rental,,6.187,753.2,105.7,13.1,31.4,7.14,-20,162.2,0.18,1.17,5.38,16.22,17.958,17.966,25.54,1.192,,12.1,150.2,50.21688,-125.5428
6/15/23,10:23:02 PM,roberts1,rental,,6.174,753.2,105.2,13.04,31.4,7.15,-20.1,161.9,0.12,1.06,5.38,16.21,19.014,19.004,27.042,1.192,,12.1,152,50.21686,-125.5428
6/15/23,10:23:51 PM,roberts1,rental,,6.143,753.1,104.9,13.01,31.5,7.13,-19.5,162.5,0.16,0.94,5.38,16.23,19.971,19.986,28.405,1.192,,12,150.5,50.21687,-125.5428
6/15/23,10:26:46 PM,roberts2,rental,,,753.2,,,,,,,,,,,,,,,,,0,0,0
6/15/23,10:33:57 PM,roberts2,rental,,16.064,753,111.4,10.98,31.1,7.34,-30.7,138.4,-0.04,0.18,1.08,3.14,-0.119,-0.105,-0.169,1.192,,12,150.6,50.21661,-125.5424
6/15/23,10:35:01 PM,roberts2,rental,,15.965,753.1,112.6,11.12,31.2,7.52,-40.8,134.3,-0.01,0.19,2.74,8.2,0.53,0.515,0.753,1.193,,12.1,151,50.21656,-125.5424
6/15/23,10:35:44 PM,roberts2,rental,,15.853,753.1,111.9,11.07,31.3,7.53,-41.2,135.1,0,0.17,2.77,8.27,1.06,1.074,1.506,1.193,,12,151.1,50.21655,-125.5424
6/15/23,10:36:32 PM,roberts2,rental,,15.816,753.1,111.5,11.05,31.3,7.55,-42.5,134.4,-0.01,0.2,2.79,8.34,2,2.014,2.842,1.193,,12,150.1,50.21656,-125.5424
6/15/23,10:37:24 PM,roberts2,rental,,15.8,753.1,111.4,11.04,31.3,7.56,-43,134.6,0.03,0.22,2.8,8.38,2.955,2.949,4.199,1.193,,12.1,149.9,50.21656,-125.5424
6/15/23,10:38:16 PM,roberts2,rental,,15.763,753.1,111.2,11.03,31.3,7.55,-42.3,135.8,-0.01,0.21,2.81,8.39,3.99,4.016,5.669,1.193,,12,150.1,50.21656,-125.5424
6/15/23,10:38:52 PM,roberts2,rental,,15.756,753.2,111.2,11.03,31.3,7.55,-42.3,136.2,0.03,0.23,2.81,8.41,4.977,4.972,7.072,1.193,,12.1,149.8,50.21656,-125.5424
6/15/23,10:39:25 PM,roberts2,rental,,15.734,753.3,111,11.02,31.3,7.55,-42.2,136.7,0.03,0.24,2.84,8.48,5.958,5.972,8.465,1.193,,12,151.4,50.21656,-125.5423
6/15/23,10:40:02 PM,roberts2,rental,,15.615,753.2,110.9,11.04,31.2,7.55,-42.4,136.9,0.07,0.27,2.92,8.73,6.926,6.917,9.841,1.193,,12,151.7,50.21656,-125.5423
6/15/23,10:40:58 PM,roberts2,rental,,15.083,753.1,111.5,11.22,31,7.54,-41.6,137.2,0.02,0.27,3.41,10.22,7.965,7.973,11.318,1.193,,12,150.3,50.21655,-125.5423
6/15/23,10:42:02 PM,roberts2,rental,,14.21,753.2,110.7,11.35,30.6,7.51,-40,138.6,-0.02,0.35,3.88,11.65,9.046,9.065,12.856,1.193,,12.1,148.8,50.21656,-125.5423
6/15/23,10:42:28 PM,roberts2,rental,,13.442,753.2,113,11.79,30.8,7.49,-39.1,139,0.03,0.33,3.98,11.95,9.049,9.045,12.862,1.193,,12,150.7,50.21656,-125.5423
6/15/23,10:43:31 PM,roberts2,rental,,10.183,753.3,115,12.92,31,7.44,-35.8,141.5,0.04,0.32,4.98,14.99,9.99,9.984,14.205,1.193,,12,150.1,50.21657,-125.5423
6/15/23,10:44:35 PM,roberts2,rental,,8.465,753.2,114.4,13.4,31.1,7.39,-33.3,143.2,0.04,0.39,5.17,15.59,10.978,10.976,15.611,1.192,,12,150,50.21656,-125.5423
6/15/23,10:45:32 PM,roberts2,rental,,7.38,753.1,112.1,13.48,31.2,7.34,-30.3,145.5,0.11,0.46,5.27,15.87,12.101,12.122,17.21,1.192,,12,150.2,50.21656,-125.5424
6/15/23,10:46:26 PM,roberts2,rental,,6.85,753.3,110.1,13.41,31.3,7.3,-28.1,146.9,0.11,0.69,5.29,15.94,13.144,13.122,18.694,1.192,,12,150.4,50.21655,-125.5424
6/15/23,10:47:18 PM,roberts2,rental,,6.643,753.3,109.3,13.39,31.4,7.24,-25.1,149,0.11,0.79,5.34,16.1,13.9,13.884,19.769,1.192,,12.1,149.8,50.21655,-125.5424
6/15/23,10:48:10 PM,roberts2,rental,,6.509,753.3,108.7,13.36,31.3,7.22,-23.9,149.9,0.12,1.08,5.35,16.12,15.046,15.068,21.399,1.192,,12.1,151.6,50.21655,-125.5423
6/15/23,10:48:54 PM,roberts2,rental,,6.39,753.3,107.7,13.27,31.4,7.2,-22.8,150.7,0.18,1.4,5.35,16.12,16.149,16.132,22.968,1.192,,12,151.3,50.21656,-125.5423
6/15/23,10:49:45 PM,roberts2,rental,,6.325,753.3,106.9,13.2,31.4,7.18,-22.1,151.2,0.22,1.41,5.37,16.19,17.127,17.155,24.359,1.192,,12.1,149.3,50.21657,-125.5423
6/15/23,10:50:30 PM,roberts2,rental,,6.287,753.3,106.6,13.17,31.4,7.17,-21.3,152.1,0.2,1.45,5.4,16.26,18.071,18.053,25.702,1.192,,12,153.8,50.21655,-125.5423
6/15/23,10:51:05 PM,roberts2,rental,,6.238,753.2,106.3,13.16,31.4,7.16,-20.7,152.9,0.2,1.38,5.39,16.25,19.056,19.027,27.102,1.192,,12,153,50.21655,-125.5423
6/15/23,10:51:45 PM,roberts2,rental,,6.18,753.2,105.7,13.09,31.4,7.15,-20.3,153.2,0.2,1.12,5.39,16.24,20.075,20.076,28.552,1.192,,12.1,152.9,50.21656,-125.5423
6/16/23,4:30:12 PM,brewster1,rental,,20.22,747.7,111.5,10.09,35.3,6.94,-9.1,161.4,-0.01,0.1,4.25,12.77,-0.257,-0.254,-0.364,1.193,,12,150.1,50.07952,-125.5878
6/16/23,4:52:52 PM,brewster1,rental,,,747.7,,,,,,,,,,,,,,,,,0,0,0
6/16/23,4:53:46 PM,brewster1,rental,,17.916,747.7,113.5,10.76,24.1,7.41,-34.9,88.2,-0.05,0.08,3.61,10.83,-0.152,-0.149,-0.215,1.193,,12,186.6,50.08876,-125.5906
6/16/23,4:53:56 PM,brewster1,rental,,17.913,747.7,113.5,10.76,24.1,7.41,-34.7,90.1,-0.02,0.09,3.6,10.81,-0.147,-0.119,-0.208,1.193,,12,189.1,50.08875,-125.5907
6/16/23,4:54:39 PM,brewster1,rental,,17.881,747.7,113.5,10.77,24.1,7.41,-35,97.3,-0.02,0.14,3.63,10.9,0.441,0.431,0.626,1.193,,12,186.2,50.08876,-125.5907
6/16/23,4:55:29 PM,brewster1,rental,,17.788,747.7,113.3,10.77,24.1,7.4,-34.6,102.6,0,0.13,3.67,11.02,1.058,1.048,1.502,1.193,,12,187.3,50.08876,-125.5907
6/16/23,4:56:21 PM,brewster1,rental,,17.173,747.6,112.3,10.81,24,7.42,-35.3,105.8,-0.01,0.16,3.9,11.73,1.912,1.93,2.716,1.193,,12,187.1,50.08873,-125.5907
6/16/23,4:57:09 PM,brewster1,rental,,16.952,747.7,111.9,10.82,24.1,7.4,-34.4,109,0.02,0.21,4.1,12.32,2.943,2.959,4.18,1.193,,12,185.4,50.08873,-125.5907
6/16/23,4:58:05 PM,brewster1,rental,,16.672,747.7,111.9,10.89,24,7.38,-33.2,111.9,-0.02,0.22,4.23,12.72,4.012,4.019,5.7,1.193,,12,187.2,50.08873,-125.5907
6/16/23,4:58:53 PM,brewster1,rental,,16.488,747.7,112,10.94,24,7.38,-33.2,113.5,0,0.26,4.33,13.03,4.977,4.98,7.071,1.193,,12.1,189.3,50.08871,-125.5907
6/16/23,4:59:51 PM,brewster1,rental,,15.964,747.7,111.7,11.03,23.9,7.33,-30.2,117.5,0.04,0.16,4.55,13.69,5.923,5.925,8.415,1.193,,12.1,187.8,50.08871,-125.5907
6/16/23,5:00:54 PM,brewster1,rental,,13.413,747.7,113.5,11.85,23.6,7.27,-27.1,120.3,-0.02,0.25,5.71,17.2,6.992,6.974,9.937,1.193,,12,186.1,50.08874,-125.5907
6/16/23,5:02:41 PM,brewster1,rental,,7.868,747.7,110.9,13.18,23.3,7.09,-17.4,127,0.04,0.32,7.25,21.91,8.014,8.006,11.397,1.192,,12.1,188.9,50.08872,-125.5907
6/16/23,5:03:42 PM,brewster1,rental,,7.486,747.7,110,13.19,23.2,7.01,-13.2,131.1,0.05,0.32,7.36,22.23,8.981,8.983,12.772,1.192,,12,187.7,50.08874,-125.5907
6/16/23,5:04:31 PM,brewster1,rental,,7.072,747.6,108.6,13.16,23.2,6.98,-11.2,133,0.02,0.32,7.45,22.51,9.964,9.953,14.171,1.192,,12,186.7,50.08874,-125.5907
6/16/23,5:05:55 PM,brewster1,rental,,6.636,747.7,107.3,13.14,23.3,6.93,-8.9,135.5,0.06,0.33,7.51,22.67,10.942,10.927,15.562,1.192,,12,185.6,50.08873,-125.5907
6/16/23,5:06:46 PM,brewster1,rental,,6.255,747.6,106.1,13.13,23.3,6.89,-6.6,137.7,0.07,0.34,7.54,22.79,12.033,12.044,17.113,1.192,,12,184.4,50.08873,-125.5907
6/16/23,5:07:25 PM,brewster1,rental,,6.174,747.7,105.5,13.08,23.3,6.89,-6.5,138,0.05,0.29,7.56,22.85,13.077,13.093,18.598,1.192,,12.1,186,50.0887,-125.5907
6/16/23,5:08:07 PM,brewster1,rental,,6.055,747.6,105,13.06,23.3,6.85,-4.8,139.9,0.06,0.26,7.58,22.89,14.256,14.272,20.276,1.192,,12,187.5,50.08872,-125.5907
6/16/23,5:09:05 PM,brewster1,rental,,5.997,747.6,104.7,13.03,23.4,6.86,-4.9,140.3,0.08,0.27,7.59,22.92,15.16,15.17,21.561,1.192,,12,185.4,50.08871,-125.5907
6/16/23,5:09:44 PM,brewster1,rental,,5.978,747.6,104.5,13.01,23.4,6.84,-4.1,141.5,0.06,0.28,7.58,22.91,16.062,16.049,22.845,1.192,,12,186.5,50.0887,-125.5907
6/16/23,5:10:22 PM,brewster1,rental,,5.937,747.6,104.2,12.99,23.4,6.83,-3.6,142.3,0.07,0.21,7.6,22.97,17.015,17.016,24.199,1.192,,12,187.3,50.08869,-125.5907
6/16/23,5:11:03 PM,brewster1,rental,,5.905,747.6,104,12.98,23.4,6.83,-3.4,142.9,0.03,0.25,7.6,22.97,17.931,17.931,25.502,1.192,,12,188.4,50.08869,-125.5907
6/16/23,5:11:42 PM,brewster1,rental,,5.861,747.5,103.7,12.95,23.4,6.82,-3.2,143.5,0.05,0.23,7.62,23.01,18.925,18.956,26.916,1.192,,12,188,50.08872,-125.5907
6/16/23,5:12:23 PM,brewster1,rental,,5.82,747.6,103.4,12.93,23.4,6.82,-3.2,143.8,0.05,0.18,7.63,23.06,19.961,19.955,28.391,1.192,,12.1,186.9,50.0887,-125.5907
6/16/23,5:14:53 PM,brewster2,rental,,,747.4,,,,,,,,,,,,,,,,,0,0,0
6/16/23,5:22:34 PM,brewster2,rental,,17.873,747.6,113.1,10.73,24.1,7.42,-35.2,116.8,-0.01,0.12,3.64,10.94,-0.241,-0.253,-0.343,1.193,,12,185.5,50.08672,-125.5873
6/16/23,5:23:41 PM,brewster2,rental,,17.829,747.5,113.4,10.78,24.2,7.46,-37.5,115.4,0.02,0.11,3.68,11.06,0.441,0.448,0.626,1.193,,12,188.3,50.08671,-125.5873
6/16/23,5:24:29 PM,brewster2,rental,,17.772,747.5,113.4,10.78,24.1,7.46,-37.5,116,0.02,0.12,3.71,11.14,1.014,1.007,1.441,1.193,,12,187.5,50.08675,-125.5873
6/16/23,5:25:30 PM,brewster2,rental,,17.083,747.7,112.1,10.81,24.1,7.47,-38,116.5,0.01,0.17,3.98,11.96,2.04,2.024,2.897,1.193,,12,188.1,50.08671,-125.5873
6/16/23,5:26:18 PM,brewster2,rental,,16.886,747.7,111.7,10.82,24.1,7.48,-38.4,117,-0.01,0.19,4.05,12.16,3.005,2.998,4.269,1.193,,12,187.9,50.08672,-125.5873
6/16/23,5:27:05 PM,brewster2,rental,,16.717,747.7,111.9,10.87,24,7.47,-37.8,117.9,0.03,0.22,4.25,12.79,3.958,3.953,5.623,1.193,,12,188.1,50.08673,-125.5873
6/16/23,5:27:59 PM,brewster2,rental,,16.244,747.7,111.9,10.99,24,7.45,-37.1,118.8,-0.02,0.21,4.41,13.26,4.953,4.961,7.037,1.193,,12,187.5,50.0867,-125.5873
6/16/23,5:28:55 PM,brewster2,rental,,15.981,747.7,111.9,11.05,24,7.44,-36.2,120,0,0.22,4.46,13.43,5.942,5.932,8.443,1.193,,12,187,50.08669,-125.5873
6/16/23,5:30:02 PM,brewster2,rental,,10.622,747.7,111,12.34,23.2,7.37,-32.1,122.6,0.01,0.27,6.68,20.17,6.932,6.939,9.856,1.193,,12,187.9,50.0867,-125.5873
6/16/23,5:31:24 PM,brewster2,rental,,8.003,747.7,111.3,13.18,23.2,7.22,-24.1,126.7,-0.01,0.3,7.27,21.96,7.887,7.9,11.216,1.193,,12.1,187.8,50.08673,-125.5873
6/16/23,5:32:17 PM,brewster2,rental,,7.25,747.7,109,13.15,23.2,7.16,-21.1,129.1,0.03,0.32,7.41,22.39,8.954,8.952,12.733,1.193,,12,187.2,50.08675,-125.5873
6/16/23,5:33:04 PM,brewster2,rental,,6.795,747.7,107.6,13.13,23.3,7.11,-18,131.3,0.04,0.27,7.42,22.41,10.008,10.001,14.233,1.193,,12,188.3,50.08674,-125.5873
6/16/23,5:33:47 PM,brewster2,rental,,6.62,747.7,106.7,13.08,23.3,7.05,-15.2,133.5,0.09,0.33,7.5,22.67,11,11.009,15.645,1.193,,12,187.8,50.08672,-125.5874
6/16/23,5:34:32 PM,brewster2,rental,,6.306,747.6,105.8,13.06,23.3,7.02,-13.7,135,0.05,0.32,7.53,22.75,12.082,12.105,17.183,1.193,,12,188.3,50.08672,-125.5873
6/16/23,5:35:35 PM,brewster2,rental,,6.13,747.7,105.2,13.06,23.4,6.99,-12,136.8,0.03,0.28,7.57,22.87,13.177,13.192,18.741,1.192,,12,185.8,50.08673,-125.5873
6/16/23,5:36:13 PM,brewster2,rental,,6.077,747.7,105,13.04,23.4,6.96,-10.4,138.7,0.05,0.27,7.59,22.93,14.185,14.178,20.174,1.192,,12,186.2,50.08673,-125.5873
6/16/23,5:36:51 PM,brewster2,rental,,6.045,747.6,104.7,13.01,23.4,6.96,-10.4,138.9,0.19,0.54,7.11,21.47,15.073,15.109,21.438,1.192,,12,185.3,50.08676,-125.5873
6/16/23,6:04:11 PM,brewster2,rental,,,747.4,,,,,,,,,,,,,,,,,0,0,0
6/16/23,6:04:12 PM,brewster2,rental,,,747.4,,,,,,,,,,,,,,,,,0,0,0
6/16/23,8:17:01 PM,mohun1,rental,,19.377,745.4,108.1,9.95,39.7,7.1,-17.9,147.3,-0.01,0.07,4.52,13.59,-0.294,-0.295,-0.417,1.194,,12,211.4,50.0885,-125.5116
6/16/23,8:27:09 PM,mohun1,rental,,19.222,745.6,111.3,10.28,20,7.3,-29.1,146.5,-0.02,0.2,2.1,6.24,-0.227,-0.22,-0.322,1.194,,12.1,210,50.09228,-125.5075
6/16/23,8:29:29 PM,mohun1,rental,,19.045,745.5,112.2,10.4,20,7.28,-27.7,142.7,-0.03,0.18,2.14,6.36,0.489,0.496,0.695,1.193,,12.1,209.7,50.09228,-125.5075
6/16/23,8:30:18 PM,mohun1,rental,,18.812,745.6,111.8,10.41,19.9,7.28,-27.7,142.6,-0.01,0.19,2.2,6.56,1.053,1.058,1.495,1.193,,12.1,208.6,50.09228,-125.5075
6/16/23,8:31:03 PM,mohun1,rental,,18.689,745.5,111.8,10.43,19.9,7.28,-27.7,143,0.01,0.21,2.25,6.7,1.914,1.906,2.718,1.193,,12.1,210.2,50.09228,-125.5075
6/16/23,8:31:59 PM,mohun1,rental,,18.122,745.6,110,10.39,19.9,7.28,-27.8,143,-0.01,0.2,2.44,7.27,2.853,2.858,4.051,1.193,,12,210.4,50.09228,-125.5075
6/16/23,8:32:59 PM,mohun1,rental,,17.012,745.6,112.1,10.83,19.7,7.28,-27.8,143.3,0.03,0.22,3,8.99,3.962,3.979,5.629,1.193,,12.1,209.1,50.09228,-125.5075
6/16/23,8:33:51 PM,mohun1,rental,,16.454,745.6,113.3,11.08,19.6,7.28,-27.9,143.6,0.04,0.26,3.22,9.64,4.911,4.908,6.977,1.193,,12.1,208.1,50.09227,-125.5075
6/16/23,8:34:43 PM,mohun1,rental,,15.855,745.6,115.2,11.41,19.5,7.29,-28,144.1,0.02,0.35,3.52,10.55,5.952,5.943,8.457,1.193,,12,208.4,50.09227,-125.5075
6/16/23,8:36:06 PM,mohun1,rental,,11.216,745.6,124.2,13.63,19,7.39,-33.6,144.2,0.03,0.52,5.08,15.31,6.956,6.983,9.889,1.193,,12.1,205.1,50.09228,-125.5075
6/16/23,8:37:09 PM,mohun1,rental,,7.992,745.6,117.8,13.95,19,7.38,-32.4,146.3,0.1,1.54,5.65,17.02,7.957,7.938,11.315,1.193,,12.1,209.3,50.09228,-125.5075
6/16/23,8:38:11 PM,mohun1,rental,,7.188,745.6,115.2,13.92,19,7.22,-24,150.7,0.13,0.79,5.74,17.32,9.01,9.004,12.813,1.193,,12,207.3,50.09228,-125.5075
6/16/23,8:38:55 PM,mohun1,rental,,7.033,745.6,113.6,13.78,19,7.13,-19.6,152.3,0.11,0.77,5.84,17.63,9.928,9.93,14.119,1.193,,12.1,206.2,50.09227,-125.5075
6/16/23,8:41:19 PM,mohun1,rental,,6.616,745.7,108.6,13.32,19.1,6.94,-9.1,156.1,0.15,0.8,6,18.09,10.995,10.996,15.637,1.192,,12.1,206,50.09228,-125.5075
6/16/23,8:42:24 PM,mohun1,rental,,6.481,745.6,107.4,13.21,19.1,6.91,-7.9,156.6,0.13,0.71,6.02,18.17,11.959,11.955,17.009,1.192,,12.1,206.9,50.09227,-125.5075
6/16/23,8:43:12 PM,mohun1,rental,,6.297,745.6,106,13.09,19.2,6.85,-4.7,158.9,0.11,0.7,6.07,18.31,13.047,13.04,18.556,1.192,,12,206.6,50.09229,-125.5075
6/16/23,8:43:56 PM,mohun1,rental,,6.124,745.6,104.5,12.96,19.2,6.81,-2.4,160.2,0.1,0.73,6.12,18.47,14.055,14.062,19.99,1.192,,12.1,206,50.09228,-125.5075
6/16/23,8:44:57 PM,mohun1,rental,,5.95,745.6,103.1,12.85,19.3,6.79,-1.7,160.3,0.1,0.74,6.17,18.61,15.032,15.03,21.379,1.192,,12,207.9,50.09227,-125.5075
6/16/23,8:45:34 PM,mohun1,rental,,5.924,745.5,102.6,12.8,19.3,6.74,1.3,163.2,0.1,0.65,6.21,18.72,16.069,16.082,22.854,1.192,,12,206.7,50.09228,-125.5075
6/16/23,8:46:08 PM,mohun1,rental,,5.858,745.6,102.1,12.75,19.3,6.72,2.2,164.1,0.07,0.64,6.21,18.74,16.987,16.973,24.16,1.192,,12.1,206.3,50.09229,-125.5075
6/16/23,8:46:47 PM,mohun1,rental,,5.77,745.6,101.5,12.71,19.3,6.72,2.3,164,0.09,0.52,6.24,18.81,18.083,18.094,25.718,1.192,,12,206.8,50.09227,-125.5075
6/16/23,8:47:23 PM,mohun1,rental,,5.738,745.6,101.1,12.67,19.3,6.71,2.9,164.6,0.06,0.49,6.24,18.83,19.001,19.007,27.025,1.192,,12.1,206.6,50.09228,-125.5075
